source,target,weight
who,run,36.000000000000000
ground,are,36.000000000000000
sex,not,36.000000000000000
long,what,36.000000000000000
any,says,36.000000000000000
what,feel,36.000000000000000
end,then,36.000000000000000
seem,much,36.000000000000000
that,success,36.000000000000000
her,his,36.000000000000000
two,does,36.000000000000000
get,got,36.000000000000000
thing,say,36.000000000000000
since,get,36.000000000000000
one,idea,36.000000000000000
when,few,36.000000000000000
opposed,and,36.000000000000000
but,wonder,36.000000000000000
years,still,36.000000000000000
then,its,36.000000000000000
should,believe,36.000000000000000
that,despite,36.000000000000000
which,mean,36.000000000000000
make,him,36.000000000000000
gives,for,36.000000000000000
you,longer,36.000000000000000
comes,have,36.000000000000000
are,body,36.000000000000000
what,hear,36.000000000000000
mean,how,36.000000000000000
said,how,36.000000000000000
state,what,36.000000000000000
been,enough,36.000000000000000
lot,one,36.000000000000000
one,gun,36.000000000000000
according,this,36.000000000000000
from,reason,36.000000000000000
need,such,36.000000000000000
when,point,36.000000000000000
this,face,36.000000000000000
point,get,36.000000000000000
want,read,36.000000000000000
one,important,36.000000000000000
say,really,36.000000000000000
some,big,36.000000000000000
because,two,36.000000000000000
won,from,36.000000000000000
effects,are,36.000000000000000
they,group,36.000000000000000
are,test,36.000000000000000
that,animals,36.000000000000000
they,considered,36.000000000000000
claim,there,36.000000000000000
words,what,36.000000000000000
has,bad,36.000000000000000
needs,have,36.000000000000000
use,among,36.000000000000000
scott,and,36.000000000000000
open,can,36.000000000000000
for,testing,36.000000000000000
off,same,36.000000000000000
job,but,36.000000000000000
some,change,36.000000000000000
for,fear,36.000000000000000
spending,and,36.000000000000000
you,women,36.000000000000000
hand,from,36.000000000000000
woman,she,36.000000000000000
them,case,36.000000000000000
that,picture,36.000000000000000
get,working,36.000000000000000
usa,that,36.000000000000000
bit,how,36.000000000000000
little,much,36.000000000000000
out,box,36.000000000000000
not,body,36.000000000000000
any,getting,36.000000000000000
all,night,36.000000000000000
space,other,36.000000000000000
israeli,not,36.000000000000000
saw,you,36.000000000000000
about,christian,36.000000000000000
church,one,36.000000000000000
perfect,but,36.000000000000000
what,saw,36.000000000000000
email,from,36.000000000000000
clear,with,36.000000000000000
current,they,36.000000000000000
one,church,36.000000000000000
out,later,36.000000000000000
better,now,36.000000000000000
better,though,36.000000000000000
still,may,36.000000000000000
think,least,36.000000000000000
that,discuss,36.000000000000000
guns,have,36.000000000000000
about,run,36.000000000000000
been,tested,36.000000000000000
not,strong,36.000000000000000
left,after,36.000000000000000
coming,this,36.000000000000000
very,bad,36.000000000000000
spent,time,36.000000000000000
this,lack,36.000000000000000
really,which,36.000000000000000
should,really,36.000000000000000
second,when,36.000000000000000
cops,and,36.000000000000000
for,hit,36.000000000000000
was,five,36.000000000000000
according,was,36.000000000000000
note,only,36.000000000000000
and,spending,36.000000000000000
one,heard,36.000000000000000
tell,some,36.000000000000000
which,man,36.000000000000000
they,matter,36.000000000000000
upon,they,36.000000000000000
wasn,they,36.000000000000000
least,been,36.000000000000000
those,because,36.000000000000000
use,between,36.000000000000000
started,out,36.000000000000000
such,since,36.000000000000000
really,then,36.000000000000000
national,has,36.000000000000000
where,live,36.000000000000000
that,late,36.000000000000000
will,address,36.000000000000000
what,few,36.000000000000000
know,must,36.000000000000000
looking,like,36.000000000000000
not,low,36.000000000000000
fire,but,36.000000000000000
and,border,36.000000000000000
near,was,36.000000000000000
guy,you,36.000000000000000
return,not,36.000000000000000
with,medical,36.000000000000000
does,law,36.000000000000000
have,death,36.000000000000000
right,first,36.000000000000000
such,program,36.000000000000000
don,group,36.000000000000000
having,about,36.000000000000000
apparently,with,36.000000000000000
when,didn,36.000000000000000
whether,your,36.000000000000000
well,system,36.000000000000000
between,about,36.000000000000000
mean,should,36.000000000000000
you,steve,36.000000000000000
that,comments,36.000000000000000
here,could,36.000000000000000
make,very,36.000000000000000
here,why,36.000000000000000
political,you,36.000000000000000
key,your,36.000000000000000
have,david,36.000000000000000
for,party,36.000000000000000
dead,this,36.000000000000000
fire,from,36.000000000000000
why,which,36.000000000000000
all,ask,36.000000000000000
you,process,36.000000000000000
four,this,36.000000000000000
team,his,36.000000000000000
year,some,36.000000000000000
more,run,36.000000000000000
did,find,36.000000000000000
whole,there,36.000000000000000
god,without,36.000000000000000
his,law,36.000000000000000
child,with,36.000000000000000
took,over,36.000000000000000
that,guys,36.000000000000000
must,something,36.000000000000000
until,has,36.000000000000000
when,key,36.000000000000000
this,false,36.000000000000000
who,accept,36.000000000000000
two,together,36.000000000000000
some,similar,36.000000000000000
white,one,36.000000000000000
case,who,36.000000000000000
true,some,36.000000000000000
money,with,36.000000000000000
support,also,36.000000000000000
for,hold,36.000000000000000
same,more,36.000000000000000
when,question,36.000000000000000
first,its,36.000000000000000
states,will,36.000000000000000
season,but,36.000000000000000
with,death,36.000000000000000
you,rules,36.000000000000000
not,rules,36.000000000000000
again,any,36.000000000000000
without,using,36.000000000000000
away,his,36.000000000000000
reported,for,36.000000000000000
were,fire,36.000000000000000
even,two,36.000000000000000
why,anyone,36.000000000000000
killed,not,36.000000000000000
because,him,36.000000000000000
same,our,36.000000000000000
its,how,36.000000000000000
come,here,36.000000000000000
discuss,that,36.000000000000000
there,times,36.000000000000000
room,was,36.000000000000000
were,men,36.000000000000000
that,abuse,36.000000000000000
for,students,36.000000000000000
one,buy,36.000000000000000
only,own,36.000000000000000
who,nothing,36.000000000000000
proposed,for,36.000000000000000
one,enough,36.000000000000000
each,team,36.000000000000000
vote,and,36.000000000000000
also,here,36.000000000000000
his,world,36.000000000000000
source,but,36.000000000000000
let,our,36.000000000000000
been,far,36.000000000000000
had,wanted,36.000000000000000
late,that,36.000000000000000
recent,have,36.000000000000000
due,there,36.000000000000000
another,then,36.000000000000000
under,such,36.000000000000000
lack,for,36.000000000000000
better,think,36.000000000000000
make,time,36.000000000000000
least,years,36.000000000000000
eye,for,36.000000000000000
heard,all,36.000000000000000
had,actually,36.000000000000000
and,quiet,36.000000000000000
only,anyone,36.000000000000000
almost,one,36.000000000000000
think,idea,36.000000000000000
make,without,36.000000000000000
more,using,36.000000000000000
reason,one,36.000000000000000
before,think,36.000000000000000
well,after,36.000000000000000
was,hand,36.000000000000000
happened,had,36.000000000000000
but,saw,36.000000000000000
saw,from,36.000000000000000
was,kill,36.000000000000000
there,hard,36.000000000000000
about,week,36.000000000000000
but,takes,36.000000000000000
first,good,36.000000000000000
make,two,36.000000000000000
player,team,36.000000000000000
their,country,36.000000000000000
appears,with,36.000000000000000
read,books,36.000000000000000
light,not,36.000000000000000
made,these,36.000000000000000
only,cannot,36.000000000000000
that,blue,36.000000000000000
american,was,36.000000000000000
even,back,36.000000000000000
much,going,36.000000000000000
happen,will,36.000000000000000
won,your,36.000000000000000
life,more,36.000000000000000
read,then,36.000000000000000
your,words,36.000000000000000
for,sense,36.000000000000000
absolutely,for,36.000000000000000
come,his,36.000000000000000
not,federal,36.000000000000000
everyone,have,36.000000000000000
didn,then,36.000000000000000
days,there,36.000000000000000
know,call,36.000000000000000
sent,this,36.000000000000000
knew,about,36.000000000000000
such,case,36.000000000000000
don,system,36.000000000000000
like,old,36.000000000000000
used,know,36.000000000000000
and,colorado,36.000000000000000
say,same,36.000000000000000
question,now,36.000000000000000
are,police,36.000000000000000
stuff,which,36.000000000000000
going,try,36.000000000000000
someone,post,36.000000000000000
they,list,36.000000000000000
not,judge,36.000000000000000
any,event,36.000000000000000
system,even,36.000000000000000
life,your,36.000000000000000
your,less,36.000000000000000
image,used,36.000000000000000
from,keep,36.000000000000000
you,term,36.000000000000000
bit,number,36.000000000000000
message,only,36.000000000000000
plus,not,36.000000000000000
was,anyway,36.000000000000000
for,drawing,36.000000000000000
our,most,36.000000000000000
not,history,36.000000000000000
into,another,36.000000000000000
university,australia,36.000000000000000
with,research,36.000000000000000
about,religion,36.000000000000000
game,last,36.000000000000000
must,get,36.000000000000000
other,running,36.000000000000000
team,game,36.000000000000000
out,end,36.000000000000000
some,christians,36.000000000000000
had,another,36.000000000000000
said,make,36.000000000000000
made,don,36.000000000000000
never,really,36.000000000000000
some,trying,36.000000000000000
say,why,36.000000000000000
according,have,36.000000000000000
name,they,36.000000000000000
name,other,36.000000000000000
data,security,36.000000000000000
increase,for,36.000000000000000
called,them,36.000000000000000
them,great,36.000000000000000
that,earlier,36.000000000000000
who,gave,36.000000000000000
public,was,36.000000000000000
post,about,36.000000000000000
like,while,36.000000000000000
time,post,36.000000000000000
four,were,36.000000000000000
young,who,36.000000000000000
network,are,36.000000000000000
system,been,36.000000000000000
since,both,36.000000000000000
not,three,36.000000000000000
was,died,36.000000000000000
center,this,36.000000000000000
come,across,36.000000000000000
only,far,36.000000000000000
bad,idea,36.000000000000000
police,officers,36.000000000000000
using,very,36.000000000000000
less,any,36.000000000000000
version,only,36.000000000000000
will,week,36.000000000000000
anyone,just,36.000000000000000
from,groups,36.000000000000000
please,out,36.000000000000000
own,like,36.000000000000000
heart,for,36.000000000000000
also,might,36.000000000000000
but,group,36.000000000000000
posted,about,36.000000000000000
fbi,had,36.000000000000000
and,announced,36.000000000000000
using,such,36.000000000000000
may,new,36.000000000000000
american,who,36.000000000000000
good,around,36.000000000000000
